qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,year
5885,901,4,6,14,4,1:58.889,2:01.356,2:00.175,2014
5886,901,817,9,3,5,1:58.913,2:00.147,2:00.541,2014
5887,901,8,6,7,6,1:59.257,2:01.532,2:01.218,2014
5888,901,807,10,27,7,1:58.883,2:00.839,2:01.712,2014
5889,901,825,1,20,8,2:00.356,2:02.094,2:02.213,2014
5890,901,818,5,25,9,2:01.689,2:02.096,2:03.078,2014
5891,901,18,1,22,10,2:00.889,2:01.810,2:04.053,2014
5892,901,826,5,26,11,2:01.175,2:02.351,\N,2014
5893,901,821,15,21,12,2:01.134,2:02.369,\N,2014
5894,901,13,3,19,13,2:00.047,2:02.460,\N,2014
5895,901,815,10,11,14,2:00.076,2:02.511,\N,2014
5896,901,822,3,77,15,1:59.709,2:02.756,\N,2014
5897,901,154,208,8,16,2:00.202,2:02.885,\N,2014
5898,901,813,208,13,17,2:02.074,\N,\N,2014
5899,901,16,15,99,18,2:02.131,\N,\N,2014
5900,901,824,206,17,19,2:02.702,\N,\N,2014
5901,901,155,207,10,20,2:03.595,\N,\N,2014
5902,901,820,206,4,21,2:04.388,\N,\N,2014
5903,901,828,207,9,22,2:04.407,\N,\N,2014
5904,902,3,131,6,1,1:35.439,1:33.708,1:33.185,2014
5905,902,1,131,44,2,1:35.323,1:33.872,1:33.464,2014
5906,902,817,9,3,3,1:36.220,1:34.592,1:34.051,2014
5907,902,822,3,77,4,1:34.934,1:34.842,1:34.247,2014
5908,902,815,10,11,5,1:34.998,1:34.747,1:34.346,2014
5909,902,8,6,7,6,1:35.234,1:34.925,1:34.368,2014
5910,902,18,1,22,7,1:35.699,1:34.714,1:34.387,2014
5911,902,13,3,19,8,1:35.085,1:34.842,1:34.511,2014
5912,902,825,1,20,9,1:35.288,1:34.904,1:34.712,2014
5913,902,4,6,14,10,1:35.251,1:34.723,1:34.992,2014
5914,902,20,9,1,11,1:35.549,1:34.985,\N,2014
5915,902,807,10,27,12,1:34.874,1:35.116,\N,2014
5916,902,826,5,26,13,1:35.395,1:35.145,\N,2014
5917,902,818,5,25,14,1:35.815,1:35.286,\N,2014
5918,902,821,15,21,15,1:36.567,1:35.891,\N,2014
5919,902,154,208,8,16,1:36.654,1:35.908,\N,2014
5920,902,813,208,13,17,1:36.663,\N,\N,2014
5921,902,16,15,99,18,1:36.840,\N,\N,2014
5922,902,155,207,10,19,1:37.085,\N,\N,2014
5923,902,824,206,17,20,1:37.310,\N,\N,2014
5924,902,828,207,9,21,1:37.875,\N,\N,2014
5925,902,820,206,4,22,1:37.913,\N,\N,2014
5950,903,1,131,44,1,1:55.516,1:54.029,1:53.860,2014
5951,903,817,9,3,2,1:56.641,1:55.302,1:54.455,2014
5952,903,20,9,1,3,1:55.926,1:54.499,1:54.960,2014
5953,903,3,131,6,4,1:56.058,1:55.294,1:55.143,2014
5954,903,4,6,14,5,1:56.961,1:55.765,1:55.637,2014
5955,903,13,3,19,6,1:56.850,1:56.757,1:56.147,2014
5956,903,822,3,77,7,1:56.501,1:56.253,1:56.282,2014
5957,903,807,10,27,8,1:55.913,1:56.847,1:56.366,2014
5958,903,818,5,25,9,1:57.477,1:56.584,1:56.773,2014
5959,903,154,208,8,10,1:58.411,1:56.407,1:57.079,2014
5960,903,8,6,7,11,1:58.279,1:56.860,\N,2014
5961,903,18,1,22,12,1:57.783,1:56.963,\N,2014
5962,903,826,5,26,13,1:57.261,1:57.289,\N,2014
5963,903,16,15,99,14,1:58.138,1:57.393,\N,2014
5964,903,825,1,20,15,1:57.369,1:57.675,\N,2014
5965,903,815,10,11,16,1:58.362,1:58.264,\N,2014
5966,903,821,15,21,17,1:58.988,\N,\N,2014
5967,903,155,207,10,18,1:59.260,\N,\N,2014
5968,903,824,206,17,19,1:59.326,\N,\N,2014
5969,903,828,207,9,20,2:00.646,\N,\N,2014
5970,903,820,206,4,21,2:00.865,\N,\N,2014
5971,903,813,208,13,22,\N,\N,\N,2014
5972,904,1,131,44,1,1:27.238,1:26.210,1:25.232,2014
5973,904,3,131,6,2,1:26.764,1:26.088,1:25.400,2014
5974,904,817,9,3,3,1:28.053,1:26.613,1:26.285,2014
5975,904,822,3,77,4,1:28.198,1:27.563,1:26.632,2014
5976,904,154,208,8,5,1:28.472,1:27.258,1:26.960,2014
5977,904,8,6,7,6,1:28.308,1:27.335,1:27.104,2014
5978,904,4,6,14,7,1:28.329,1:27.602,1:27.140,2014
5979,904,18,1,22,8,1:28.279,1:27.570,1:27.335,2014
5980,904,13,3,19,9,1:28.061,1:27.016,1:27.402,2014
5981,904,20,9,1,10,1:27.958,1:27.052,\N,2014
5982,904,807,10,27,11,1:28.155,1:27.685,\N,2014
5983,904,815,10,11,12,1:28.469,1:28.002,\N,2014
5984,904,826,5,26,13,1:28.074,1:28.039,\N,2014
5985,904,821,15,21,14,1:28.374,1:28.280,\N,2014
5986,904,825,1,20,15,1:28.389,\N,\N,2014
5987,904,818,5,25,16,1:28.194,\N,\N,2014
5988,904,16,15,99,17,1:28.563,\N,\N,2014
5989,904,820,206,4,18,1:29.586,\N,\N,2014
5990,904,824,206,17,19,1:30.177,\N,\N,2014
5991,904,828,207,9,20,1:30.312,\N,\N,2014
5992,904,155,207,10,21,1:30.375,\N,\N,2014
5993,904,813,208,13,22,\N,\N,\N,2014
5994,905,3,131,6,1,1:17.678,1:16.465,1:15.989,2014
5995,905,1,131,44,2,1:17.823,1:16.354,1:16.048,2014
5996,905,817,9,3,3,1:17.900,1:17.233,1:16.384,2014
5997,905,20,9,1,4,1:18.383,1:17.074,1:16.547,2014
5998,905,4,6,14,5,1:17.853,1:17.200,1:16.686,2014
5999,905,8,6,7,6,1:17.902,1:17.398,1:17.389,2014
6000,905,818,5,25,7,1:17.557,1:17.657,1:17.540,2014
6001,905,825,1,20,8,1:17.978,1:17.609,1:17.555,2014
6002,905,826,5,26,9,1:18.616,1:17.594,1:18.090,2014
6003,905,815,10,11,10,1:18.108,1:17.755,1:18.327,2014
6004,905,807,10,27,11,1:18.432,1:17.846,\N,2014
6005,905,18,1,22,12,1:17.890,1:17.988,\N,2014
6006,905,822,3,77,13,1:18.407,1:18.082,\N,2014
6007,905,154,208,8,14,1:18.335,1:18.196,\N,2014
6008,905,813,208,13,15,1:18.585,1:18.356,\N,2014
6009,905,13,3,19,16,1:18.209,\N,\N,2014
6010,905,821,15,21,17,1:18.741,\N,\N,2014
6011,905,16,15,99,18,1:18.745,\N,\N,2014
6012,905,824,206,17,19,1:19.332,\N,\N,2014
6013,905,820,206,4,20,1:19.928,\N,\N,2014
6014,905,155,207,10,21,1:20.133,\N,\N,2014
6015,905,828,207,9,22,1:21.732,\N,\N,2014
6016,906,3,131,6,1,1:16.471,1:15.289,1:14.874,2014
6017,906,1,131,44,2,1:15.750,1:15.054,1:14.953,2014
6018,906,20,9,1,3,1:17.470,1:16.109,1:15.548,2014
6019,906,822,3,77,4,1:16.772,1:15.806,1:15.550,2014
6020,906,13,3,19,5,1:16.666,1:15.773,1:15.578,2014
6021,906,817,9,3,6,1:17.113,1:15.897,1:15.589,2014
6022,906,4,6,14,7,1:17.010,1:16.131,1:15.814,2014
6023,906,818,5,25,8,1:17.178,1:16.255,1:16.162,2014
6024,906,18,1,22,9,1:16.631,1:16.214,1:16.182,2014
6025,906,8,6,7,10,1:17.013,1:16.245,1:16.214,2014
6026,906,807,10,27,11,1:16.897,1:16.300,\N,2014
6027,906,825,1,20,12,1:16.446,1:16.310,\N,2014
6028,906,815,10,11,13,1:18.235,1:16.472,\N,2014
6029,906,154,208,8,14,1:17.732,1:16.687,\N,2014
6030,906,826,5,26,15,1:16.938,1:16.713,\N,2014
6031,906,16,15,99,16,1:17.519,1:17.314,\N,2014
6032,906,813,208,13,17,1:18.328,\N,\N,2014
6033,906,820,206,4,18,1:18.348,\N,\N,2014
6034,906,824,206,17,19,1:18.359,\N,\N,2014
6035,906,155,207,10,20,1:19.278,\N,\N,2014
6036,906,828,207,9,21,1:19.820,\N,\N,2014
6037,906,821,15,21,22,\N,\N,\N,2014
6038,907,13,3,19,1,1:10.292,1:09.239,1:08.759,2014
6039,907,822,3,77,2,1:10.356,1:09.096,1:08.846,2014
6040,907,3,131,6,3,1:09.695,1:08.974,1:08.944,2014
6041,907,4,6,14,4,1:10.405,1:09.479,1:09.285,2014
6042,907,817,9,3,5,1:10.395,1:09.638,1:09.466,2014
6043,907,825,1,20,6,1:10.081,1:09.473,1:09.515,2014
6044,907,826,5,26,7,1:09.678,1:09.490,1:09.619,2014
6045,907,8,6,7,8,1:10.285,1:09.657,1:10.795,2014
6046,907,1,131,44,9,1:09.514,1:09.092,\N,2014
6047,907,807,10,27,10,1:10.389,1:09.624,\N,2014
6048,907,815,10,11,11,1:10.124,1:09.754,\N,2014
6049,907,18,1,22,12,1:10.252,1:09.780,\N,2014
6050,907,20,9,1,13,1:10.630,1:09.801,\N,2014
6051,907,813,208,13,14,1:10.821,1:09.939,\N,2014
6052,907,818,5,25,15,1:10.161,1:10.073,\N,2014
6053,907,154,208,8,16,1:10.461,1:10.642,\N,2014
6054,907,16,15,99,17,1:10.825,\N,\N,2014
6055,907,821,15,21,18,1:11.349,\N,\N,2014
6056,907,824,206,17,19,1:11.412,\N,\N,2014
6057,907,155,207,10,20,1:11.673,\N,\N,2014
6058,907,820,206,4,21,1:11.775,\N,\N,2014
6059,907,828,207,9,22,1:12.673,\N,\N,2014
6060,908,3,131,6,1,1:40.380,1:35.179,1:35.766,2014
6061,908,20,9,1,2,1:45.086,1:36.410,1:37.386,2014
6062,908,18,1,22,3,1:44.425,1:36.579,1:38.200,2014
6063,908,807,10,27,4,1:41.271,1:37.112,1:38.329,2014
6064,908,825,1,20,5,1:42.507,1:37.370,1:38.417,2014
6065,908,1,131,44,6,1:41.058,1:34.870,1:39.232,2014
6066,908,815,10,11,7,1:42.146,1:37.350,1:40.457,2014
6067,908,817,9,3,8,1:44.710,1:38.166,1:40.606,2014
6068,908,826,5,26,9,1:41.032,1:36.813,1:40.707,2014
6069,908,818,5,25,10,1:43.040,1:37.800,1:40.855,2014
6070,908,154,208,8,11,1:43.121,1:38.496,\N,2014
6071,908,824,206,17,12,1:41.169,1:38.709,\N,2014
6072,908,820,206,4,13,1:42.082,1:39.800,\N,2014
6073,908,821,15,21,14,1:43.285,1:40.912,\N,2014
6074,908,813,208,13,15,1:43.892,1:44.018,\N,2014
6075,908,16,15,99,16,1:42.603,\N,\N,2014
6076,908,822,3,77,17,1:45.318,\N,\N,2014
6077,908,13,3,19,18,1:45.695,\N,\N,2014
6078,908,4,6,14,19,1:45.935,\N,\N,2014
6079,908,8,6,7,20,1:46.684,\N,\N,2014
6080,908,828,207,9,21,1:49.421,\N,\N,2014
6081,908,155,207,10,22,1:49.625,\N,\N,2014
6082,909,3,131,6,1,1:17.631,1:17.109,1:16.540,2014
6083,909,822,3,77,2,1:18.215,1:17.353,1:16.759,2014
6084,909,13,3,19,3,1:18.381,1:17.370,1:17.078,2014
6085,909,825,1,20,4,1:18.260,1:17.788,1:17.214,2014
6086,909,817,9,3,5,1:18.117,1:17.855,1:17.273,2014
6087,909,20,9,1,6,1:18.194,1:17.646,1:17.577,2014
6088,909,4,6,14,7,1:18.389,1:17.866,1:17.649,2014
6089,909,826,5,26,8,1:18.530,1:18.103,1:17.965,2014
6090,909,807,10,27,9,1:18.927,1:18.017,1:18.014,2014
6091,909,815,10,11,10,1:18.916,1:18.161,1:18.035,2014
6092,909,18,1,22,11,1:18.425,1:18.193,\N,2014
6093,909,8,6,7,12,1:18.534,1:18.273,\N,2014
6094,909,818,5,25,13,1:18.496,1:18.285,\N,2014
6095,909,821,15,21,14,1:18.739,1:18.787,\N,2014
6096,909,154,208,8,15,1:18.894,1:18.983,\N,2014
6097,909,1,131,44,16,1:18.683,\N,\N,2014
6098,909,16,15,99,17,1:19.142,\N,\N,2014
6099,909,824,206,17,18,1:19.676,\N,\N,2014
6100,909,813,208,13,19,1:20.195,\N,\N,2014
6101,909,155,207,10,20,1:20.408,\N,\N,2014
6102,909,820,206,4,21,1:20.489,\N,\N,2014
6103,909,828,207,9,22,\N,\N,\N,2014
6104,910,3,131,6,1,1:25.227,1:23.310,1:22.715,2014
6105,910,20,9,1,2,1:25.662,1:23.606,1:23.201,2014
6106,910,822,3,77,3,1:25.690,1:23.776,1:23.354,2014
6107,910,817,9,3,4,1:25.495,1:23.676,1:23.391,2014
6108,910,4,6,14,5,1:26.087,1:24.249,1:23.909,2014
6109,910,13,3,19,6,1:26.592,1:24.030,1:24.223,2014
6110,910,18,1,22,7,1:26.612,1:24.502,1:24.294,2014
6111,910,818,5,25,8,1:24.941,1:24.637,1:24.720,2014
6112,910,807,10,27,9,1:26.149,1:24.647,1:24.775,2014
6113,910,825,1,20,10,1:26.578,1:24.585,\N,2014
6114,910,826,5,26,11,1:25.361,1:24.706,\N,2014
6115,910,16,15,99,12,1:26.027,1:25.136,\N,2014
6116,910,815,10,11,13,1:25.910,1:25.211,\N,2014
6117,910,821,15,21,14,1:25.709,1:25.260,\N,2014
6118,910,154,208,8,15,1:26.136,1:25.337,\N,2014
6119,910,824,206,17,16,1:26.728,1:27.419,\N,2014
6120,910,8,6,7,17,1:26.792,\N,\N,2014
6121,910,155,207,10,18,1:27.139,\N,\N,2014
6122,910,820,206,4,19,1:27.819,\N,\N,2014
6123,910,828,207,9,20,1:28.643,\N,\N,2014
6124,910,1,131,44,21,\N,\N,\N,2014
6125,910,813,208,13,22,\N,\N,\N,2014
6126,911,3,131,6,1,2:07.130,2:06.723,2:05.591,2014
6127,911,1,131,44,2,2:07.280,2:06.609,2:05.819,2014
6128,911,20,9,1,3,2:10.105,2:08.868,2:07.717,2014
6129,911,4,6,14,4,2:10.197,2:08.450,2:07.786,2014
6130,911,817,9,3,5,2:10.089,2:08.989,2:07.911,2014
6131,911,822,3,77,6,2:09.250,2:08.451,2:08.049,2014
6132,911,825,1,20,7,2:11.081,2:08.901,2:08.679,2014
6133,911,8,6,7,8,2:09.885,2:08.646,2:08.780,2014
6134,911,13,3,19,9,2:08.403,2:08.833,2:09.178,2014
6135,911,18,1,22,10,2:10.529,2:09.272,2:09.776,2014
6136,911,826,5,26,11,2:10.445,2:09.377,\N,2014
6137,911,818,5,25,12,2:09.811,2:09.805,\N,2014
6138,911,815,10,11,13,2:10.666,2:10.084,\N,2014
6139,911,16,15,99,14,2:11.051,2:10.238,\N,2014
6140,911,154,208,8,15,2:10.898,2:11.087,\N,2014
6141,911,824,206,17,16,2:11.051,2:12.470,\N,2014
6142,911,813,208,13,17,2:11.261,\N,\N,2014
6143,911,807,10,27,18,2:11.267,\N,\N,2014
6144,911,820,206,4,19,2:12.566,\N,\N,2014
6145,911,821,15,21,20,2:13.414,\N,\N,2014
6146,911,827,207,45,21,2:13.469,\N,\N,2014
6147,911,828,207,9,22,2:14.438,\N,\N,2014
6148,912,1,131,44,1,1:25.363,1:24.560,1:24.109,2014
6149,912,3,131,6,2,1:25.493,1:24.600,1:24.383,2014
6150,912,822,3,77,3,1:26.012,1:24.858,1:24.697,2014
6151,912,13,3,19,4,1:25.528,1:25.046,1:24.865,2014
6152,912,825,1,20,5,1:26.337,1:25.973,1:25.314,2014
6153,912,18,1,22,6,1:26.328,1:25.630,1:25.379,2014
6154,912,4,6,14,7,1:26.514,1:25.525,1:25.430,2014
6155,912,20,9,1,8,1:26.631,1:25.769,1:25.436,2014
6156,912,817,9,3,9,1:26.721,1:25.946,1:25.709,2014
6157,912,815,10,11,10,1:26.569,1:25.863,1:25.944,2014
6158,912,826,5,26,11,1:26.261,1:26.070,\N,2014
6159,912,8,6,7,12,1:26.689,1:26.110,\N,2014
6160,912,818,5,25,13,1:26.140,1:26.157,\N,2014
6161,912,807,10,27,14,1:26.371,1:26.279,\N,2014
6162,912,16,15,99,15,1:27.034,1:26.588,\N,2014
6163,912,821,15,21,16,1:26.999,1:26.692,\N,2014
6164,912,813,208,13,17,1:27.520,\N,\N,2014
6165,912,154,208,8,18,1:27.632,\N,\N,2014
6166,912,155,207,10,19,1:27.671,\N,\N,2014
6167,912,824,206,17,20,1:27.738,\N,\N,2014
6168,912,820,206,4,21,1:28.247,\N,\N,2014
6169,912,828,207,9,22,1:28.562,\N,\N,2014
6170,913,1,131,44,1,1:46.921,1:46.287,1:45.681,2014
6171,913,3,131,6,2,1:47.244,1:45.825,1:45.688,2014
6172,913,817,9,3,3,1:47.488,1:46.493,1:45.854,2014
6173,913,20,9,1,4,1:47.476,1:46.586,1:45.902,2014
6174,913,4,6,14,5,1:46.889,1:46.328,1:45.907,2014
6175,913,13,3,19,6,1:47.615,1:46.472,1:46.000,2014
6176,913,8,6,7,7,1:46.685,1:46.359,1:46.170,2014
6177,913,822,3,77,8,1:47.196,1:46.622,1:46.187,2014
6178,913,825,1,20,9,1:47.976,1:46.700,1:46.250,2014
6179,913,826,5,26,10,1:47.656,1:46.926,1:47.362,2014
6180,913,18,1,22,11,1:47.161,1:46.943,\N,2014
6181,913,818,5,25,12,1:47.407,1:46.989,\N,2014
6182,913,807,10,27,13,1:47.370,1:47.308,\N,2014
6183,913,821,15,21,14,1:47.970,1:47.333,\N,2014
6184,913,815,10,11,15,1:48.143,1:47.575,\N,2014
6185,913,154,208,8,16,1:47.862,1:47.812,\N,2014
6186,913,16,15,99,17,1:48.324,\N,\N,2014
6187,913,813,208,13,18,1:49.063,\N,\N,2014
6188,913,824,206,17,19,1:49.440,\N,\N,2014
6189,913,155,207,10,20,1:50.405,\N,\N,2014
6190,913,820,206,4,21,1:50.473,\N,\N,2014
6191,913,828,207,9,22,1:52.287,\N,\N,2014
6192,914,3,131,6,1,1:33.671,1:32.950,1:32.506,2014
6193,914,1,131,44,2,1:33.611,1:32.982,1:32.703,2014
6194,914,822,3,77,3,1:34.301,1:33.443,1:33.128,2014
6195,914,13,3,19,4,1:34.483,1:33.551,1:33.527,2014
6196,914,4,6,14,5,1:34.497,1:33.675,1:33.740,2014
6197,914,817,9,3,6,1:35.593,1:34.466,1:34.075,2014
6198,914,825,1,20,7,1:34.930,1:34.229,1:34.242,2014
6199,914,18,1,22,8,1:35.150,1:34.648,1:34.317,2014
6200,914,20,9,1,9,1:35.517,1:34.784,1:34.432,2014
6201,914,8,6,7,10,1:34.984,1:34.771,1:34.548,2014
6202,914,818,5,25,11,1:35.155,1:34.984,\N,2014
6203,914,815,10,11,12,1:35.439,1:35.089,\N,2014
6204,914,826,5,26,13,1:35.210,1:35.092,\N,2014
6205,914,807,10,27,14,1:35.000,1:35.099,\N,2014
6206,914,16,15,99,15,1:35.736,1:35.364,\N,2014
6207,914,821,15,21,16,1:35.308,1:35.681,\N,2014
6208,914,813,208,13,17,1:35.917,\N,\N,2014
6209,914,154,208,8,18,1:35.984,\N,\N,2014
6210,914,828,207,9,19,1:36.813,\N,\N,2014
6211,914,824,206,17,20,1:36.943,\N,\N,2014
6212,914,155,207,10,21,1:37.015,\N,\N,2014
6213,914,820,206,4,22,1:37.481,\N,\N,2014
6214,915,1,131,44,1,1:38.759,1:38.338,1:38.513,2014
6215,915,3,131,6,2,1:39.076,1:38.606,1:38.713,2014
6216,915,822,3,77,3,1:39.125,1:38.971,1:38.920,2014
6217,915,18,1,22,4,1:39.560,1:39.381,1:39.121,2014
6218,915,826,5,26,5,1:40.074,1:39.296,1:39.277,2014
6219,915,825,1,20,6,1:39.735,1:39.022,1:39.629,2014
6220,915,817,9,3,7,1:40.519,1:39.666,1:39.635,2014
6221,915,4,6,14,8,1:40.255,1:39.786,1:39.709,2014
6222,915,8,6,7,9,1:40.098,1:39.838,1:39.771,2014
6223,915,818,5,25,10,1:40.354,1:39.929,1:40.020,2014
6224,915,20,9,1,11,1:40.382,1:40.052,\N,2014
6225,915,807,10,27,12,1:40.273,1:40.058,\N,2014
6226,915,815,10,11,13,1:40.723,1:40.163,\N,2014
6227,915,821,15,21,14,1:41.159,1:40.536,\N,2014
6228,915,16,15,99,15,1:40.766,1:40.984,\N,2014
6229,915,154,208,8,16,1:42.526,1:41.397,\N,2014
6230,915,828,207,9,17,1:42.648,\N,\N,2014
6231,915,13,3,19,18,1:43.064,\N,\N,2014
6232,915,155,207,10,19,1:43.166,\N,\N,2014
6233,915,813,208,13,20,1:43.205,\N,\N,2014
6234,915,820,206,4,21,1:43.649,\N,\N,2014
6235,916,3,131,6,1,1:38.303,1:36.290,1:36.067,2014
6236,916,1,131,44,2,1:37.196,1:37.287,1:36.443,2014
6237,916,822,3,77,3,1:38.249,1:37.499,1:36.906,2014
6238,916,13,3,19,4,1:37.877,1:37.347,1:37.205,2014
6239,916,817,9,3,5,1:38.814,1:37.873,1:37.244,2014
6240,916,4,6,14,6,1:38.349,1:38.010,1:37.610,2014
6241,916,18,1,22,7,1:38.574,1:38.024,1:37.655,2014
6242,916,825,1,20,8,1:38.557,1:38.047,1:37.706,2014
6243,916,8,6,7,9,1:38.669,1:38.263,1:37.804,2014
6244,916,16,15,99,10,1:38.855,1:38.378,1:38.810,2014
6245,916,813,208,13,11,1:38.608,1:38.467,\N,2014
6246,916,815,10,11,12,1:39.200,1:38.554,\N,2014
6247,916,807,10,27,13,1:38.931,1:38.598,\N,2014
6248,916,826,5,26,14,1:38.936,1:38.699,\N,2014
6249,916,818,5,25,15,1:39.250,\N,\N,2014
6250,916,821,15,21,16,1:39.555,\N,\N,2014
6251,916,20,9,1,17,1:39.621,\N,\N,2014
6252,916,154,208,8,18,1:39.679,\N,\N,2014
6253,917,3,131,6,1,1:10.347,1:10.303,1:10.023,2014
6254,917,1,131,44,2,1:10.457,1:10.712,1:10.056,2014
6255,917,13,3,19,3,1:10.602,1:10.343,1:10.247,2014
6256,917,822,3,77,4,1:10.832,1:10.421,1:10.305,2014
6257,917,18,1,22,5,1:11.097,1:11.127,1:10.930,2014
6258,917,20,9,1,6,1:11.880,1:11.129,1:10.938,2014
6259,917,825,1,20,7,1:11.134,1:11.211,1:10.969,2014
6260,917,4,6,14,8,1:11.558,1:11.215,1:10.977,2014
6261,917,817,9,3,9,1:11.593,1:11.208,1:11.075,2014
6262,917,8,6,7,10,1:11.193,1:11.188,1:11.099,2014
6263,917,821,15,21,11,1:11.520,1:11.591,\N,2014
6264,917,807,10,27,12,1:11.848,1:11.976,\N,2014
6265,917,16,15,99,13,1:11.943,1:12.099,\N,2014
6266,917,826,5,26,14,1:11.423,\N,\N,2014
6267,917,154,208,8,15,1:12.037,\N,\N,2014
6268,917,818,5,25,16,1:12.040,\N,\N,2014
6269,917,815,10,11,17,1:12.076,\N,\N,2014
6270,917,813,208,13,18,1:12.233,\N,\N,2014
6305,918,821,15,21,15,1:42.819,\N,\N,2014
6304,918,154,208,8,14,1:42.768,\N,\N,2014
6303,918,16,15,99,13,1:42.746,1:43.074,\N,2014
6302,918,807,10,27,12,1:42.444,1:42.384,\N,2014
6301,918,815,10,11,11,1:42.654,1:42.239,\N,2014
6300,918,818,5,25,10,1:42.413,1:42.207,\N,2014
6299,918,825,1,20,9,1:42.104,1:42.198,\N,2014
6298,918,4,6,14,8,1:42.467,1:41.940,1:42.866,2014
6297,918,8,6,7,7,1:42.439,1:42.168,1:42.236,2014
6296,918,18,1,22,6,1:42.137,1:41.875,1:41.964,2014
6295,918,826,5,26,5,1:42.302,1:42.082,1:41.908,2014
6294,918,13,3,19,4,1:41.475,1:41.144,1:41.119,2014
6293,918,822,3,77,3,1:42.346,1:41.376,1:41.025,2014
6292,918,1,131,44,2,1:41.207,1:40.920,1:40.866,2014
6291,918,3,131,6,1,1:41.308,1:41.459,1:40.480,2014
6306,918,813,208,13,16,1:42.860,\N,\N,2014
6307,918,155,207,10,17,1:44.540,\N,\N,2014
6308,918,829,207,46,18,1:45.095,\N,\N,2014
6309,926,1,131,44,1,1:28.586,1:26.894,1:26.327,2015
6310,926,3,131,6,2,1:28.906,1:27.097,1:26.921,2015
6311,926,13,3,19,3,1:29.246,1:27.895,1:27.718,2015
6312,926,20,6,5,4,1:29.307,1:27.742,1:27.757,2015
6313,926,8,6,7,5,1:29.754,1:27.807,1:27.790,2015
6314,926,822,3,77,6,1:29.641,1:27.796,1:28.087,2015
6315,926,817,9,3,7,1:29.788,1:28.679,1:28.329,2015
6316,926,832,5,55,8,1:29.597,1:28.601,1:28.510,2015
6317,926,154,208,8,9,1:29.537,1:28.589,1:28.560,2015
6318,926,813,208,13,10,1:29.847,1:28.726,1:29.480,2015
6319,926,831,15,12,11,1:30.430,1:28.800,\N,2015
6320,926,830,5,33,12,1:29.248,1:28.868,\N,2015
6321,926,826,9,26,13,1:30.402,1:29.070,\N,2015
6322,926,807,10,27,14,1:29.651,1:29.208,\N,2015
