resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year
21970,892,819,207,20,20,17,17,17,0.0,52,\N,\N,52,17,1:28.620,235.328,11,2013
21971,892,823,207,21,19,18,18,18,0.0,52,\N,\N,52,18,1:28.663,235.214,11,2013
21972,892,824,206,22,21,19,19,19,0.0,52,\N,\N,47,20,1:29.595,232.767,11,2013
21973,892,820,206,23,22,20,20,20,0.0,52,\N,\N,48,19,1:29.491,233.037,11,2013
21974,892,818,5,18,10,\N,R,21,0.0,14,\N,\N,14,21,1:29.710,232.469,7,2013
21975,892,814,10,14,15,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,3,2013
21976,893,20,9,1,1,1,1,1,25.0,61,1:59:13.132,7153132,46,1,1:48.574,167.940,1,2013
21977,893,4,6,3,7,2,2,2,18.0,61,+32.627,7185759,44,11,1:51.082,164.149,1,2013
21978,893,8,208,7,13,3,3,3,15.0,61,+43.920,7197052,55,13,1:51.140,164.063,1,2013
21979,893,3,131,9,2,4,4,4,12.0,61,+51.155,7204287,51,6,1:50.353,165.233,1,2013
21980,893,1,131,10,5,5,5,5,10.0,61,+53.159,7206291,59,4,1:49.916,165.890,1,2013
21981,893,13,6,4,6,6,6,6,8.0,61,+1:03.877,7217009,45,7,1:50.509,165.000,1,2013
21982,893,18,1,5,8,7,7,7,6.0,61,+1:23.354,7236486,46,15,1:51.740,163.182,1,2013
21983,893,815,1,6,14,8,8,8,4.0,61,+1:23.820,7236952,46,16,1:51.926,162.911,1,2013
21984,893,807,15,11,11,9,9,9,2.0,61,+1:24.261,7237393,47,18,1:52.186,162.533,1,2013
21985,893,16,10,15,15,10,10,10,1.0,61,+1:24.668,7237800,43,2,1:49.656,166.283,1,2013
21986,893,813,3,16,18,11,11,11,0.0,61,+1:28.479,7241611,46,8,1:50.708,164.703,1,2013
21987,893,821,15,12,10,12,12,12,0.0,61,+1:37.894,7251026,37,17,1:52.007,162.793,1,2013
21988,893,822,3,17,16,13,13,13,0.0,61,+1:45.161,7258293,53,14,1:51.706,163.232,1,2013
21989,893,818,5,18,12,14,14,14,0.0,61,+1:53.512,7266644,45,5,1:50.328,165.270,1,2013
21990,893,17,9,2,4,15,15,15,0.0,60,\N,\N,51,3,1:49.783,166.091,34,2013
21991,893,823,207,21,20,16,16,16,0.0,60,\N,\N,44,19,1:52.472,162.120,11,2013
21992,893,820,206,23,22,17,17,17,0.0,60,\N,\N,50,21,1:53.041,161.304,11,2013
21993,893,824,206,22,21,18,18,18,0.0,60,\N,\N,45,20,1:52.898,161.508,11,2013
21994,893,819,207,20,19,19,19,19,0.0,60,\N,\N,58,10,1:50.990,164.285,11,2013
21995,893,814,10,14,17,20,20,20,0.0,54,\N,\N,45,9,1:50.739,164.657,3,2013
21996,893,154,208,8,3,\N,R,21,0.0,37,\N,\N,35,12,1:51.097,164.126,63,2013
21997,893,817,5,19,9,\N,R,22,0.0,23,\N,\N,23,22,1:53.052,161.288,3,2013
21998,894,20,9,1,1,1,1,1,25.0,55,1:43:13.701,6193701,53,1,1:41.380,199.388,1,2013
21999,894,8,208,7,9,2,2,2,18.0,55,+4.224,6197925,51,3,1:41.975,198.225,1,2013
22000,894,154,208,8,3,3,3,3,15.0,55,+4.927,6198628,46,2,1:41.936,198.300,1,2013
22001,894,807,15,11,7,4,4,4,12.0,55,+24.114,6217815,53,6,1:42.608,197.002,1,2013
22002,894,1,131,10,2,5,5,5,10.0,55,+25.255,6218956,53,5,1:42.539,197.134,1,2013
22003,894,4,6,3,5,6,6,6,8.0,55,+26.189,6219890,54,7,1:42.709,196.808,1,2013
22004,894,3,131,9,4,7,7,7,6.0,55,+26.698,6220399,54,4,1:42.471,197.265,1,2013
22005,894,18,1,5,11,8,8,8,4.0,55,+32.262,6225963,45,12,1:43.073,196.113,1,2013
22006,894,13,6,4,6,9,9,9,2.0,55,+34.390,6228091,47,10,1:42.954,196.340,1,2013
22007,894,815,1,6,10,10,10,10,1.0,55,+35.155,6228856,47,11,1:42.973,196.303,1,2013
22008,894,821,15,12,8,11,11,11,0.0,55,+35.990,6229691,55,8,1:42.744,196.741,1,2013
22009,894,822,3,17,17,12,12,12,0.0,55,+47.049,6240750,44,14,1:43.869,194.610,1,2013
22010,894,813,3,16,18,13,13,13,0.0,55,+50.013,6243714,43,17,1:44.136,194.111,1,2013
22011,894,819,207,20,19,14,14,14,0.0,55,+1:03.578,6257279,54,19,1:44.477,193.477,1,2013
22012,894,823,207,21,20,15,15,15,0.0,55,+1:04.501,6258202,55,18,1:44.375,193.667,1,2013
22013,894,824,206,22,22,16,16,16,0.0,55,+1:07.970,6261671,54,20,1:44.991,192.530,1,2013
22014,894,820,206,23,21,17,17,17,0.0,55,+1:12.898,6266599,48,21,1:45.408,191.769,1,2013
22015,894,818,5,18,16,18,18,18,0.0,53,\N,\N,52,15,1:44.090,194.197,12,2013
22016,894,817,5,19,12,19,19,19,0.0,52,\N,\N,52,9,1:42.947,196.353,13,2013
22017,894,16,10,15,14,20,20,20,0.0,50,\N,\N,43,16,1:44.095,194.188,4,2013
22018,894,17,9,2,13,\N,R,21,0.0,36,\N,\N,27,13,1:43.863,194.621,4,2013
22019,894,814,10,14,15,\N,R,22,0.0,24,\N,\N,10,22,1:46.411,189.961,20,2013
22020,895,20,9,1,2,1,1,1,25.0,53,1:26:49.301,5209301,39,4,1:35.317,219.322,1,2013
22021,895,17,9,2,1,2,2,2,18.0,53,+7.129,5216430,44,1,1:34.587,221.015,1,2013
22022,895,154,208,8,4,3,3,3,15.0,53,+9.910,5219211,48,10,1:35.991,217.782,1,2013
22023,895,4,6,3,8,4,4,4,12.0,53,+45.605,5254906,39,8,1:35.877,218.041,1,2013
22024,895,8,208,7,9,5,5,5,10.0,53,+47.325,5256626,35,5,1:35.516,218.865,1,2013
22025,895,807,15,11,7,6,6,6,8.0,53,+51.615,5260916,33,11,1:36.482,216.674,1,2013
22026,895,821,15,12,14,7,7,7,6.0,53,+1:11.630,5280931,50,12,1:36.499,216.636,1,2013
22027,895,3,131,9,6,8,8,8,4.0,53,+1:12.023,5281324,46,2,1:34.650,220.868,1,2013
22028,895,18,1,5,10,9,9,9,2.0,53,+1:20.821,5290122,53,6,1:35.549,218.790,1,2013
22029,895,13,6,4,5,10,10,10,1.0,53,+1:29.263,5298564,30,13,1:37.001,215.515,1,2013
22030,895,814,10,14,12,11,11,11,0.0,53,+1:38.572,5307873,41,15,1:37.407,214.617,1,2013
22031,895,818,5,18,17,12,12,12,0.0,52,\N,\N,52,9,1:35.895,218.000,11,2013
22032,895,817,5,19,16,13,13,13,0.0,52,\N,\N,52,3,1:35.020,220.008,11,2013
22033,895,16,10,15,22,14,14,14,0.0,52,\N,\N,29,14,1:37.367,214.705,11,2013
22034,895,815,1,6,11,15,15,15,0.0,52,\N,\N,46,7,1:35.845,218.114,11,2013
22035,895,813,3,16,15,16,16,16,0.0,52,\N,\N,30,16,1:37.423,214.581,11,2013
22036,895,822,3,17,13,17,17,17,0.0,52,\N,\N,43,18,1:37.856,213.632,11,2013
22037,895,819,207,20,20,18,18,18,0.0,52,\N,\N,51,17,1:37.489,214.436,11,2013
22038,895,820,206,23,18,19,19,19,0.0,52,\N,\N,45,19,1:38.713,211.777,11,2013
22039,895,1,131,10,3,\N,R,20,0.0,7,\N,\N,3,20,1:41.202,206.569,29,2013
22040,895,823,207,21,19,\N,R,21,0.0,0,\N,\N,\N,0,\N,\N,3,2013
22041,895,824,206,22,21,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,3,2013
22042,896,20,9,1,1,1,1,1,25.0,60,1:31:12.187,5472187,54,2,1:28.116,209.383,1,2013
22043,896,3,131,9,2,2,2,2,18.0,60,+29.823,5502010,49,9,1:28.816,207.732,1,2013
22044,896,154,208,8,17,3,3,3,15.0,60,+39.892,5512079,57,7,1:28.796,207.779,1,2013
22045,896,13,6,4,5,4,4,4,12.0,60,+41.692,5513879,54,11,1:28.886,207.569,1,2013
22046,896,815,1,6,9,5,5,5,10.0,60,+43.829,5516016,59,4,1:28.503,208.467,1,2013
22047,896,1,131,10,3,6,6,6,8.0,60,+52.475,5524662,53,15,1:29.052,207.182,1,2013
22048,896,8,208,7,6,7,7,7,6.0,60,+1:07.988,5540175,60,1,1:27.679,210.426,1,2013
22049,896,814,10,14,12,8,8,8,4.0,60,+1:12.868,5545055,58,17,1:29.300,206.606,1,2013
22050,896,16,10,15,13,9,9,9,2.0,60,+1:14.734,5546921,60,3,1:28.419,208.665,1,2013
22051,896,817,5,19,11,10,10,10,1.0,60,+1:16.237,5548424,60,10,1:28.831,207.697,1,2013
22052,896,4,6,3,8,11,11,11,0.0,60,+1:18.297,5550484,58,6,1:28.709,207.983,1,2013
22053,896,813,3,16,18,12,12,12,0.0,60,+1:18.951,5551138,56,14,1:29.012,207.275,1,2013
22054,896,818,5,18,14,13,13,13,0.0,59,\N,\N,53,16,1:29.280,206.653,11,2013
22055,896,18,1,5,10,14,14,14,0.0,59,\N,\N,57,8,1:28.814,207.737,11,2013
22056,896,821,15,12,16,15,15,15,0.0,59,\N,\N,49,5,1:28.682,208.046,11,2013
22057,896,822,3,17,15,16,16,16,0.0,59,\N,\N,52,12,1:28.928,207.471,11,2013
22058,896,820,206,23,22,17,17,17,0.0,58,\N,\N,56,20,1:30.335,204.239,12,2013
22059,896,824,206,22,19,18,18,18,0.0,58,\N,\N,57,19,1:30.171,204.611,12,2013
22060,896,807,15,11,7,19,19,19,0.0,54,\N,\N,52,13,1:28.947,207.426,26,2013
22061,896,17,9,2,4,\N,R,20,0.0,39,\N,\N,30,18,1:29.500,206.145,91,2013
22062,896,819,207,20,21,\N,R,21,0.0,35,\N,\N,32,21,1:32.907,198.585,9,2013
22063,896,823,207,21,20,\N,R,22,0.0,1,\N,\N,\N,0,\N,\N,4,2013
22064,897,20,9,1,2,1,1,1,25.0,55,1:38:06.106,5886106,51,2,1:43.893,192.451,1,2013
22065,897,17,9,2,1,2,2,2,18.0,55,+30.829,5916935,49,5,1:44.364,191.583,1,2013
22066,897,3,131,9,3,3,3,3,15.0,55,+33.650,5919756,51,6,1:44.458,191.410,1,2013
22067,897,154,208,8,6,4,4,4,12.0,55,+34.802,5920908,54,3,1:44.301,191.699,1,2013
22068,897,4,6,3,10,5,5,5,10.0,55,+1:07.181,5953287,55,1,1:43.434,193.305,1,2013
22069,897,814,10,14,11,6,6,6,8.0,55,+1:18.174,5964280,55,14,1:45.786,189.007,1,2013
22070,897,1,131,10,4,7,7,7,6.0,55,+1:19.267,5965373,47,10,1:45.463,189.586,1,2013
22071,897,13,6,4,7,8,8,8,4.0,55,+1:22.886,5968992,52,9,1:45.447,189.615,1,2013
22072,897,815,1,6,8,9,9,9,2.0,55,+1:31.198,5977304,51,8,1:45.435,189.637,1,2013
22073,897,16,10,15,17,10,10,10,1.0,55,+1:33.257,5979363,48,13,1:45.609,189.324,1,2013
22074,897,813,3,16,14,11,11,11,0.0,55,+1:35.989,5982095,55,11,1:45.530,189.466,1,2013
22075,897,18,1,5,12,12,12,12,0.0,55,+1:43.767,5989873,43,17,1:46.336,188.030,1,2013
22076,897,821,15,12,16,13,13,13,0.0,55,+1:44.295,5990401,43,15,1:45.974,188.672,1,2013
22077,897,807,15,11,5,14,14,14,0.0,54,\N,\N,52,12,1:45.570,189.394,11,2013
22078,897,822,3,17,15,15,15,15,0.0,54,\N,\N,54,4,1:44.351,191.607,11,2013
22079,897,817,5,19,9,16,16,16,0.0,54,\N,\N,46,16,1:46.042,188.551,11,2013
22080,897,818,5,18,13,17,17,17,0.0,54,\N,\N,53,7,1:44.517,191.302,11,2013
22081,897,823,207,21,18,18,18,18,0.0,54,\N,\N,48,19,1:46.592,187.578,11,2013
22082,897,819,207,20,19,19,19,19,0.0,54,\N,\N,50,18,1:46.432,187.860,11,2013
22083,897,824,206,22,21,20,20,20,0.0,53,\N,\N,52,20,1:47.619,185.788,12,2013
22084,897,820,206,23,20,21,21,21,0.0,53,\N,\N,52,21,1:47.707,185.636,12,2013
22085,897,8,208,7,22,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,3,2013
22086,898,20,9,1,1,1,1,1,25.0,56,1:39:17.148,5957148,54,1,1:39.856,198.754,1,2013
22087,898,154,208,8,3,2,2,2,18.0,56,+6.284,5963432,52,2,1:40.445,197.588,1,2013
22088,898,17,9,2,2,3,3,3,15.0,56,+8.396,5965544,52,4,1:40.591,197.301,1,2013
22089,898,1,131,10,5,4,4,4,12.0,56,+27.358,5984506,50,5,1:40.818,196.857,1,2013
22090,898,4,6,3,6,5,5,5,10.0,56,+29.592,5986740,52,10,1:41.186,196.141,1,2013
22091,898,807,15,11,4,6,6,6,8.0,56,+30.400,5987548,54,6,1:40.952,196.596,1,2013
22092,898,815,1,6,7,7,7,7,6.0,56,+46.692,6003840,47,15,1:41.830,194.901,1,2013
22093,898,822,3,17,9,8,8,8,4.0,56,+54.509,6011657,54,3,1:40.492,197.496,1,2013
22094,898,3,131,9,12,9,9,9,2.0,56,+59.141,6016289,51,8,1:41.133,196.244,1,2013
22095,898,18,1,5,15,10,10,10,1.0,56,+1:17.278,6034426,50,12,1:41.285,195.950,1,2013
22096,898,817,5,19,10,11,11,11,0.0,56,+1:21.004,6038152,45,16,1:42.119,194.349,1,2013
22097,898,818,5,18,14,12,12,12,0.0,56,+1:24.574,6041722,52,13,1:41.320,195.882,1,2013
22098,898,13,6,4,13,13,13,13,0.0,56,+1:26.914,6044062,53,11,1:41.209,196.097,1,2013
22099,898,821,15,12,20,14,14,14,0.0,56,+1:31.707,6048855,51,14,1:41.401,195.725,1,2013
22100,898,5,208,7,8,15,15,15,0.0,56,+1:35.063,6052211,52,7,1:41.028,196.448,1,2013
22101,898,814,10,14,11,16,16,16,0.0,56,+1:36.853,6054001,54,9,1:41.148,196.215,1,2013
22102,898,813,3,16,17,17,17,17,0.0,55,\N,\N,42,17,1:43.058,192.578,11,2013
22103,898,824,206,22,19,18,18,18,0.0,55,\N,\N,45,18,1:43.419,191.906,11,2013
22104,898,823,207,21,18,19,19,19,0.0,55,\N,\N,45,20,1:43.933,190.957,11,2013
22105,898,819,207,20,22,20,20,20,0.0,55,\N,\N,48,21,1:43.968,190.893,11,2013
22106,898,820,206,23,21,21,21,21,0.0,54,\N,\N,48,19,1:43.775,191.248,12,2013
22107,898,16,10,15,16,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,3,2013
22108,899,20,9,1,1,1,1,1,25.0,71,1:32:36.300,5556300,51,3,1:15.624,205.125,1,2013
22109,899,17,9,2,4,2,2,2,18.0,71,+10.452,5566752,51,1,1:15.436,205.636,1,2013
22110,899,4,6,3,3,3,3,3,15.0,71,+18.913,5575213,50,2,1:15.496,205.473,1,2013
22111,899,18,1,5,14,4,4,4,12.0,71,+37.360,5593660,52,7,1:16.450,202.909,1,2013
22112,899,3,131,9,2,5,5,5,10.0,71,+39.048,5595348,60,6,1:16.442,202.930,1,2013
22113,899,815,1,6,19,6,6,6,8.0,71,+44.051,5600351,50,5,1:16.246,203.451,1,2013
22114,899,13,6,4,9,7,7,7,6.0,71,+49.110,5605410,49,8,1:16.470,202.856,1,2013
22115,899,807,15,11,10,8,8,8,4.0,71,+1:04.252,5620552,49,12,1:16.802,201.979,1,2013
22116,899,1,131,10,5,9,9,9,2.0,71,+1:12.903,5629203,51,10,1:16.692,202.268,1,2013
22117,899,817,5,19,7,10,10,10,1.0,70,\N,\N,45,15,1:16.974,201.527,11,2013
22118,899,814,10,14,12,11,11,11,0.0,70,\N,\N,58,14,1:16.855,201.839,11,2013
22119,899,821,15,12,17,12,12,12,0.0,70,\N,\N,59,9,1:16.528,202.702,11,2013
22120,899,16,10,15,15,13,13,13,0.0,70,\N,\N,57,4,1:16.049,203.979,11,2013
22121,899,5,208,7,11,14,14,14,0.0,70,\N,\N,70,16,1:17.249,200.810,11,2013
22122,899,818,5,18,8,15,15,15,0.0,70,\N,\N,49,11,1:16.790,202.010,11,2013
22123,899,813,3,16,16,16,16,16,0.0,70,\N,\N,45,18,1:17.554,200.020,11,2013
22124,899,824,206,22,21,17,17,17,0.0,69,\N,\N,67,20,1:17.717,199.601,12,2013
22125,899,823,207,21,20,18,18,18,0.0,69,\N,\N,51,19,1:17.590,199.927,12,2013
22126,899,820,206,23,22,19,19,19,0.0,69,\N,\N,68,17,1:17.281,200.727,12,2013
22127,899,819,207,20,18,\N,R,20,0.0,58,\N,\N,27,21,1:18.434,197.776,26,2013
22128,899,822,3,17,13,\N,R,21,0.0,45,\N,\N,43,13,1:16.840,201.879,3,2013
22129,899,154,208,8,6,\N,R,22,0.0,2,\N,\N,2,22,1:20.898,191.752,5,2013
22130,900,3,131,6,3,1,1,1,25.0,57,1:32:58.710,5578710,19,1,1:32.478,206.436,1,2014
22131,900,825,1,20,4,2,2,2,18.0,57,+26.777,5605487,49,6,1:33.066,205.131,1,2014
22132,900,18,1,22,10,3,3,3,15.0,57,+30.027,5608737,39,5,1:32.917,205.460,1,2014
22133,900,4,6,14,5,4,4,4,12.0,57,+35.284,5613994,57,7,1:33.186,204.867,1,2014
22134,900,822,3,77,15,5,5,5,10.0,57,+47.639,5626349,56,3,1:32.616,206.128,1,2014
22135,900,807,10,27,7,6,6,6,8.0,57,+50.718,5629428,56,2,1:32.568,206.235,1,2014
22136,900,8,6,7,11,7,7,7,6.0,57,+57.675,5636385,56,8,1:33.210,204.814,1,2014
22137,900,818,5,25,6,8,8,8,4.0,57,+1:00.441,5639151,56,10,1:33.691,203.763,1,2014
22138,900,826,5,26,8,9,9,9,2.0,57,+1:03.585,5642295,35,11,1:33.864,203.387,1,2014
22139,900,815,10,11,16,10,10,10,1.0,57,+1:25.916,5664626,38,4,1:32.634,206.088,1,2014
22140,900,16,15,99,13,11,11,11,0.0,56,\N,\N,34,9,1:33.366,204.472,11,2014
22141,900,821,15,21,20,12,12,12,0.0,56,\N,\N,41,13,1:34.564,201.882,11,2014
22142,900,820,206,4,17,13,13,13,0.0,55,\N,\N,33,12,1:34.202,202.658,12,2014
22143,900,824,206,17,18,\N,N,14,0.0,49,\N,\N,55,16,1:35.635,199.621,18,2014
22144,900,154,208,8,22,\N,R,15,0.0,43,\N,\N,41,15,1:35.281,200.363,132,2014
22145,900,813,208,13,21,\N,R,16,0.0,29,\N,\N,30,14,1:34.766,201.451,132,2014
22146,900,828,207,9,19,\N,R,17,0.0,27,\N,\N,17,18,1:37.332,196.141,51,2014
22147,900,20,9,1,12,\N,R,18,0.0,3,\N,\N,26,17,1:37.064,196.682,5,2014
22148,900,1,131,44,1,\N,R,19,0.0,2,\N,\N,2,20,1:49.947,173.636,5,2014
22149,900,13,3,19,9,\N,R,20,0.0,0,\N,\N,2,19,1:40.287,190.361,4,2014
22150,900,155,207,10,14,\N,R,21,0.0,0,\N,\N,\N,0,\N,\N,4,2014
22151,900,817,9,3,2,\N,D,22,0.0,57,+24.525,5603235,\N,0,\N,\N,2,2014
22152,901,1,131,44,1,1,1,1,25.0,56,1:40:25.974,6025974,53,1,1:43.066,193.611,1,2014
22153,901,3,131,6,3,2,2,2,18.0,56,+17.313,6043287,55,2,1:43.960,191.946,1,2014
22154,901,20,9,1,2,3,3,3,15.0,56,+24.534,6050508,51,4,1:44.289,191.341,1,2014
22155,901,4,6,14,4,4,4,4,12.0,56,+35.992,6061966,47,3,1:44.165,191.569,1,2014
22156,901,807,10,27,7,5,5,5,10.0,56,+47.199,6073173,38,10,1:45.982,188.284,1,2014
22157,901,18,1,22,10,6,6,6,8.0,56,+1:23.691,6109665,47,11,1:46.039,188.183,1,2014
22158,901,13,3,19,13,7,7,7,6.0,56,+1:25.076,6111050,44,6,1:44.897,190.232,1,2014
22159,901,822,3,77,18,8,8,8,4.0,56,+1:25.537,6111511,31,9,1:45.475,189.189,1,2014
22160,901,825,1,20,8,9,9,9,2.0,55,\N,\N,44,8,1:45.373,189.372,11,2014
22161,901,826,5,26,11,10,10,10,1.0,55,\N,\N,36,13,1:46.695,187.026,11,2014
22162,901,154,208,8,15,11,11,11,0.0,55,\N,\N,42,12,1:46.224,187.855,11,2014
22163,901,8,6,7,6,12,12,12,0.0,55,\N,\N,36,7,1:45.129,189.812,11,2014
22164,901,155,207,10,20,13,13,13,0.0,55,\N,\N,53,15,1:47.753,185.190,11,2014
22165,901,828,207,9,22,14,14,14,0.0,54,\N,\N,40,14,1:47.500,185.626,12,2014
22166,901,820,206,4,21,15,15,15,0.0,54,\N,\N,49,18,1:48.249,184.341,12,2014
22167,901,817,9,3,5,\N,R,16,0.0,49,\N,\N,48,5,1:44.675,190.635,39,2014
22168,901,821,15,21,12,\N,R,17,0.0,35,\N,\N,27,16,1:47.782,185.140,6,2014
22169,901,16,15,99,17,\N,R,18,0.0,32,\N,\N,27,17,1:48.040,184.698,10,2014
22170,901,818,5,25,9,\N,R,19,0.0,18,\N,\N,4,19,1:48.527,183.869,131,2014
22171,901,824,206,17,19,\N,R,20,0.0,8,\N,\N,4,21,1:51.473,179.010,23,2014
22172,901,813,208,13,16,\N,R,21,0.0,7,\N,\N,6,20,1:50.929,179.888,5,2014
22173,901,815,10,11,14,\N,W,22,0.0,0,\N,\N,\N,0,\N,\N,54,2014
22174,902,1,131,44,2,1,1,1,25.0,57,1:39:42.743,5982743,49,2,1:37.108,200.634,1,2014
22175,902,3,131,6,1,2,2,2,18.0,57,+1.085,5983828,49,1,1:37.020,200.816,1,2014
22176,902,815,10,11,4,3,3,3,15.0,57,+24.067,6006810,36,7,1:39.320,196.165,1,2014
22177,902,817,9,3,13,4,4,4,12.0,57,+24.489,6007232,38,4,1:39.269,196.266,1,2014
22178,902,807,10,27,11,5,5,5,10.0,57,+28.654,6011397,37,3,1:38.785,197.228,1,2014
22179,902,20,9,1,10,6,6,6,8.0,57,+29.879,6012622,18,6,1:39.312,196.181,1,2014
22180,902,13,3,19,7,7,7,7,6.0,57,+31.265,6014008,40,5,1:39.272,196.260,1,2014
22181,902,822,3,77,3,8,8,8,4.0,57,+31.876,6014619,50,13,1:39.762,195.296,1,2014
22182,902,4,6,14,9,9,9,9,2.0,57,+32.595,6015338,53,12,1:39.732,195.355,1,2014
22183,902,8,6,7,5,10,10,10,1.0,57,+33.462,6016205,35,8,1:39.438,195.933,1,2014
22184,902,826,5,26,12,11,11,11,0.0,57,+41.342,6024085,12,15,1:40.160,194.520,1,2014
22185,902,154,208,8,16,12,12,12,0.0,57,+43.143,6025886,39,9,1:39.443,195.923,1,2014
22186,902,820,206,4,21,13,13,13,0.0,57,+59.909,6042652,48,21,1:41.825,191.340,1,2014
22187,902,813,208,13,17,14,14,14,0.0,57,+1:02.803,6045546,52,11,1:39.666,195.484,1,2014
22188,902,155,207,10,18,15,15,15,0.0,57,+1:27.900,6070643,17,18,1:41.246,192.434,1,2014
22189,902,824,206,17,19,16,16,16,0.0,56,\N,\N,44,22,1:42.175,190.684,11,2014
22190,902,18,1,22,6,17,17,17,0.0,55,\N,\N,37,10,1:39.565,195.683,8,2014
22191,902,825,1,20,8,\N,R,18,0.0,40,\N,\N,40,14,1:40.108,194.621,8,2014
22192,902,821,15,21,15,\N,R,19,0.0,39,\N,\N,32,16,1:40.698,193.481,4,2014
22193,902,828,207,9,20,\N,R,20,0.0,33,\N,\N,28,17,1:41.134,192.647,31,2014
22194,902,818,5,25,14,\N,R,21,0.0,18,\N,\N,16,19,1:41.650,191.669,31,2014
22195,902,16,15,99,22,\N,R,22,0.0,17,\N,\N,9,20,1:41.791,191.403,4,2014
22196,903,1,131,44,1,1,1,1,25.0,54,1:33:28.338,5608338,42,2,1:41.196,193.916,1,2014
22197,903,3,131,6,4,2,2,2,18.0,54,+18.062,5626400,39,1,1:40.402,195.450,1,2014
22198,903,4,6,14,5,3,3,3,15.0,54,+23.604,5631942,48,4,1:42.081,192.235,1,2014
22199,903,817,9,3,2,4,4,4,12.0,54,+27.136,5635474,39,3,1:41.473,193.387,1,2014
22200,903,20,9,1,3,5,5,5,10.0,54,+47.778,5656116,37,5,1:42.169,192.070,1,2014
22201,903,807,10,27,8,6,6,6,8.0,54,+54.295,5662633,33,10,1:42.624,191.218,1,2014
22202,903,822,3,77,7,7,7,7,6.0,54,+55.697,5664035,52,11,1:42.660,191.151,1,2014
22203,903,8,6,7,11,8,8,8,4.0,54,+1:16.335,5684673,34,8,1:42.300,191.824,1,2014
22204,903,815,10,11,16,9,9,9,2.0,54,+1:22.647,5690985,32,6,1:42.228,191.959,1,2014
22205,903,826,5,26,13,10,10,10,1.0,53,\N,\N,33,17,1:43.337,189.899,11,2014
22206,903,18,1,22,12,11,11,11,0.0,53,\N,\N,30,18,1:43.375,189.829,11,2014
22207,903,818,5,25,9,12,12,12,0.0,53,\N,\N,34,14,1:42.896,190.712,11,2014
22208,903,825,1,20,15,13,13,13,0.0,53,\N,\N,33,12,1:42.701,191.075,11,2014
22209,903,813,208,13,22,14,14,14,0.0,53,\N,\N,34,15,1:43.067,190.396,11,2014
22210,903,13,3,19,6,15,15,15,0.0,53,\N,\N,34,9,1:42.379,191.676,11,2014
22211,903,821,15,21,17,16,16,16,0.0,53,\N,\N,42,7,1:42.257,191.904,11,2014
22212,903,824,206,17,19,17,17,17,0.0,53,\N,\N,36,21,1:44.825,187.203,11,2014
22213,903,155,207,10,18,18,18,18,0.0,53,\N,\N,48,16,1:43.323,189.924,11,2014
22214,903,820,206,4,21,19,19,19,0.0,52,\N,\N,50,13,1:42.875,190.751,12,2014
22215,903,828,207,9,20,20,20,20,0.0,52,\N,\N,30,19,1:43.620,189.380,12,2014
22216,903,154,208,8,10,\N,R,21,0.0,28,\N,\N,4,20,1:44.366,188.026,6,2014
22217,903,16,15,99,14,\N,R,22,0.0,5,\N,\N,2,22,1:58.376,165.773,5,2014
22218,904,1,131,44,1,1,1,1,25.0,66,1:41:05.155,6065155,54,3,1:29.483,187.275,1,2014
22219,904,3,131,6,2,2,2,2,18.0,66,+0.636,6065791,51,2,1:29.236,187.794,1,2014
22220,904,817,9,3,3,3,3,3,15.0,66,+49.014,6114169,65,5,1:30.012,186.175,1,2014
22221,904,20,9,1,15,4,4,4,12.0,66,+1:16.702,6141857,55,1,1:28.918,188.465,1,2014
22222,904,822,3,77,4,5,5,5,10.0,66,+1:19.293,6144448,47,8,1:30.424,185.326,1,2014
22223,904,4,6,14,7,6,6,6,8.0,66,+1:27.743,6152898,55,4,1:29.898,186.411,1,2014
22224,904,8,6,7,6,7,7,7,6.0,65,\N,\N,53,11,1:30.580,185.007,11,2014
22225,904,154,208,8,5,8,8,8,4.0,65,\N,\N,47,14,1:31.068,184.016,11,2014
22226,904,815,10,11,11,9,9,9,2.0,65,\N,\N,39,13,1:30.756,184.648,11,2014
22227,904,807,10,27,10,10,10,10,1.0,65,\N,\N,42,16,1:31.411,183.325,11,2014
22228,904,18,1,22,8,11,11,11,0.0,65,\N,\N,43,10,1:30.563,185.042,11,2014
22229,904,825,1,20,14,12,12,12,0.0,65,\N,\N,43,7,1:30.318,185.544,11,2014
22230,904,13,3,19,9,13,13,13,0.0,65,\N,\N,55,9,1:30.468,185.236,11,2014
22231,904,826,5,26,12,14,14,14,0.0,65,\N,\N,59,6,1:30.269,185.645,11,2014
22232,904,813,208,13,22,15,15,15,0.0,65,\N,\N,39,15,1:31.235,183.679,11,2014
22233,904,821,15,21,13,16,16,16,0.0,65,\N,\N,55,12,1:30.666,184.832,11,2014
22234,904,16,15,99,16,17,17,17,0.0,65,\N,\N,38,17,1:31.473,183.201,11,2014
22235,904,824,206,17,18,18,18,18,0.0,64,\N,\N,46,20,1:31.784,182.580,12,2014
